T Eprom Mprom Cv Xs Ub M2prom
3.43379 -177.466 33.9224 71.5683 190.14 0.0102336 1803.63
3.43809 -177.044 35.303 71.5855 194.856 0.0584822 1916.23
3.44239 -176.688 34.679 68.572 188.771 0.0605001 1852.46
3.44669 -176.275 34.3812 66.0185 184.259 0.073489 1817.15
3.45099 -176.83 34.2394 66.3641 186.92 0.0467679 1817.4
3.45529 -175.507 33.9162 68.0004 180.036 0.0697897 1772.38
3.45959 -175.742 34.4236 66.6543 186.469 0.0472396 1830.09
3.46389 -175.671 34.4228 68.138 187.823 0.0525403 1835.53
3.46819 -174.624 33.8422 67.5876 184.875 0.0299586 1786.47
3.47249 -174.702 33.8992 67.7407 183.234 0.0347079 1785.43
3.47679 -174.645 33.865 67.5606 177.051 0.0585198 1762.41
3.48109 -174.4 33.6258 65.6261 179.07 0.051941 1754.05
3.48539 -173.946 33.799 66.4084 179.106 0.0657561 1766.62
3.48969 -173.628 34.059 66.4114 181.512 0.0483839 1793.44
3.49399 -173.817 34.0992 66.2668 183.752 0.0416486 1804.78
3.49829 -173.045 33.5076 65.7195 176.499 0.0489168 1740.2
3.50259 -173.124 33.679 65.3216 178.006 0.0478816 1757.76
3.50689 -172.18 33.4406 62.6286 172.017 0.0683901 1721.52
3.51119 -172.398 33.5886 65.4016 174.895 0.0577234 1742.28
3.51549 -171.334 32.9868 64.4822 172.712 0.0379429 1695.3
3.51979 -172.105 33.4636 64.0615 176.574 0.0373408 1741.32
3.52409 -171.084 33.0752 64.0156 173.211 0.035853 1704.38
3.52839 -170.847 32.944 63.6 172.024 0.0437957 1692.27
3.53269 -170.882 33.2086 62.9009 168.317 0.056138 1697.42
3.53699 -170.669 33.0884 63.7329 170.471 0.0415977 1697.8
3.54129 -170.026 32.5706 62.7782 167.53 0.0374217 1654.12
3.54559 -169.92 32.8072 63.3943 168.937 0.0554646 1675.29
3.54989 -169.636 32.6012 61.891 167.05 0.0394941 1655.85
3.55419 -169.57 32.349 62.765 164.356 0.040533 1630.61
3.55849 -169.116 32.3352 61.3111 162.171 0.0481822 1622.65
3.56279 -169.194 32.6112 63.2019 160.88 0.0697338 1636.67
3.56709 -168.789 32.4946 61.6241 158.975 0.0587584 1622.98
3.57139 -168.038 32.2846 61.058 159.841 0.0606722 1613.15
3.57569 -168.106 32.244 61.982 161.285 0.0453981 1616.38
3.57999 -168.135 32.002 61.9918 159.439 0.03064 1594.92
3.58429 -167.28 32.1652 61.41 161.415 0.0416686 1613.16
3.58859 -167.149 31.9946 61.0809 158.132 0.0396067 1591.13
3.59289 -167.371 31.6122 61.2956 154.188 0.0486198 1553.31
3.59719 -166.909 31.7844 59.1416 160.694 0.0167208 1588.29
3.60149 -166.583 31.5506 60.6958 155.06 0.0387723 1553.89
3.60579 -166.13 31.9074 59.6303 158.116 0.028785 1588.21
3.61009 -165.797 31.5688 58.9883 151.757 0.0384548 1544.44
3.61439 -165.489 31.5046 59.3718 150.965 0.0567607 1538.19
3.61869 -165.484 31.6062 58.9594 150.985 0.0484648 1545.32
3.62299 -165.029 31.4518 57.1395 152.127 0.0447334 1540.37
3.62729 -164.788 31.9754 59.4546 154.963 0.0521162 1584.52
3.63159 -165.148 31.5576 57.4248 150.357 0.050392 1541.92
3.63589 -164.173 31.1544 57.8955 144.33 0.074919 1495.36
3.64019 -163.489 30.924 59.2228 146.693 0.0271819 1490.28
3.64449 -163.2 31.1204 58.4275 145.762 0.0458868 1499.71
3.64879 -163.49 31.1178 57.5544 148.821 0.0417387 1511.33
3.65309 -163.353 31.225 57.3143 147.523 0.031108 1513.92
3.65739 -163.342 31.7054 57.9419 151.016 0.0437952 1557.55
3.66169 -162.942 30.7196 56.4315 144.002 0.0313702 1470.98
3.66599 -162.292 30.8288 55.5928 145.683 0.0327733 1484.49
3.67029 -161.962 30.8676 58.1574 146.48 0.0178206 1490.43
3.67459 -162.084 30.9578 55.9587 142.348 0.0488271 1481.45
3.67889 -161.889 30.7472 56.2692 142.948 0.0343619 1471.28
3.68319 -161.87 30.4334 55.6689 139.831 0.0469191 1441.21
3.68749 -161.154 31.008 54.7412 138.861 0.0711249 1473.54
3.69179 -160.911 30.307 54.9249 137.399 0.0441941 1425.76
3.69609 -160.662 30.6752 56.8835 144.336 0.0358774 1474.45
3.70039 -160.414 29.8906 53.6442 137.685 0.0158057 1402.94
3.70469 -160.037 30.4146 54.9097 140.682 0.0318163 1446.23
3.70899 -160.237 30.3056 55.4475 139.189 0.0189774 1434.68
3.71329 -159.816 30.3662 55.4421 139.169 0.0295971 1438.88
3.71759 -160.285 30.5682 56.7086 139.11 0.0500184 1451.57
3.72189 -159.402 29.9956 55.2065 132.702 0.0391759 1393.64
3.72619 -158.545 29.7806 55.5628 134.036 0.0321334 1386.33
3.73049 -158.84 30.001 53.6864 133.284 0.0495207 1397.27
3.73479 -158.788 30.2042 53.4175 139.134 0.0292237 1431.93
3.73909 -158.614 29.9728 53.7491 135.752 0.021609 1405.96
3.74339 -157.361 29.6976 53.8319 128.478 0.0572539 1362.89
3.74769 -157.991 30.2292 52.6136 135.852 0.0285833 1422.94
3.75199 -158.01 29.7108 52.8123 132.608 0.0309891 1380.28
3.75629 -157.389 29.5616 52.6817 126.972 0.0446463 1350.83
3.76059 -157.222 29.6676 53.3448 128.616 0.0293221 1363.84
3.76489 -157.112 29.6756 53.8768 129.679 0.0359209 1368.87

