T Eprom Mprom Cv Xs Ub M2prom
3.78759 -89.186 22.77 29.1916 74.1437 0.0847294 799.298
3.79332 -88.708 22.7972 29.5457 73.6452 0.0781514 799.072
3.79905 -88.8432 22.7702 28.9893 74.3939 0.0639075 801.108
3.80479 -88.044 22.4248 29.6795 72.9594 0.0609468 780.466
3.81052 -88.0628 22.3642 29.5268 72.4709 0.0433474 776.309
3.81625 -88.0496 22.5926 28.5142 71.6788 0.0720862 783.97
3.82199 -87.9564 22.3702 29.2955 70.3476 0.0665042 769.293
3.82772 -87.5788 22.2504 28.4456 70.3524 0.0663252 764.37
3.83345 -87.3168 21.9908 28.4886 70.8059 0.0438629 755.026
3.83919 -87.6136 22.0582 28.7091 71.3658 0.0494387 760.551
3.84492 -87.3568 22.4266 28.6182 69.7721 0.0781752 771.22
3.85065 -87.124 21.9946 27.2527 67.8656 0.0700955 745.089
3.85639 -87.3688 22.3858 29.055 70.9378 0.0572253 774.688
3.86212 -86.5976 22.0728 28.284 68.991 0.0677299 753.66
3.86785 -86.4704 21.976 27.5836 67.2188 0.075335 742.937
3.87359 -86.088 22.0632 27.7532 69.0961 0.0676193 754.434
3.87932 -85.7164 21.6876 28.0557 66.3535 0.0626358 727.758
3.88505 -86.4192 21.8146 27.054 66.8277 0.0555481 735.506
3.89079 -86.1372 21.8052 27.5393 66.2512 0.0452033 733.236
3.89652 -85.9588 21.7616 27.1853 67.7649 0.0437556 737.614
3.90225 -85.4644 21.6254 26.8459 66.8328 0.0558462 728.456
3.90799 -86.004 21.638 27.7611 66.859 0.0455746 729.487
3.91372 -85.2788 21.776 26.8875 66.4347 0.05319 734.201
3.91945 -85.1328 21.683 27.314 65.3022 0.0538906 726.101
3.92519 -85.048 21.3982 26.792 64.4808 0.0599272 710.982
3.93092 -84.6144 21.652 27.0304 65.6998 0.0665705 727.07
3.93665 -84.91 21.4262 26.7749 65.1384 0.0372916 715.509
3.94239 -84.3424 21.2842 26.3064 63.8667 0.0429968 704.804
3.94812 -84.3052 21.3482 26.2962 62.8027 0.0573094 703.698
3.95385 -84.4452 21.3124 26.557 63.9083 0.0306063 706.902
3.95959 -84.136 21.3046 26.0235 63.2575 0.0568426 704.36
3.96532 -83.904 21.3672 25.6674 61.5415 0.0687072 700.589
3.97105 -83.8672 21.3442 25.8142 61.8931 0.0608225 701.356
3.97679 -83.442 21.4456 25.1564 62.0457 0.0652502 706.656
3.98252 -83.0052 21.125 25.0578 60.7116 0.0616454 688.051
3.98825 -83.1112 21.0628 25.4155 60.6491 0.0522164 685.526
3.99399 -83.19 21.0122 25.131 60.7858 0.0629977 684.29
3.99972 -82.482 20.6916 24.9176 57.156 0.0692516 656.75
4.00545 -82.6228 21.0902 25.2505 61.439 0.0475517 690.888
4.01119 -82.5328 20.8504 24.7751 59.2218 0.0659087 672.289
4.01692 -82.4304 20.7698 24.7004 59.4059 0.0490524 670.013
4.02265 -82.2292 20.8214 24.8785 58.5548 0.0648814 669.076
4.02839 -82.1056 21.005 24.8064 59.7665 0.0598063 681.972
4.03412 -82.1832 20.705 25.154 59.1598 0.0409374 667.355
4.03985 -81.6516 20.7712 24.7951 58.7458 0.0517338 668.767
4.04559 -81.9908 20.633 24.5432 58.3725 0.0718029 661.872
4.05132 -81.666 20.7184 24.024 57.3077 0.0634266 661.424
4.05705 -81.572 20.7528 24.6601 56.5342 0.0618164 660.041
4.06279 -81.3852 20.6026 23.9952 55.882 0.0738678 651.504
4.06852 -81.1788 20.5418 24.8009 57.9567 0.0392714 657.764
4.07425 -80.9712 20.4444 24.1282 55.6579 0.0614209 644.738
4.07999 -80.7176 20.4716 23.5976 55.4341 0.0610841 645.257
4.08572 -80.6776 20.4176 23.8066 55.3853 0.0718558 643.167
4.09145 -80.4328 20.3832 23.9858 56.7234 0.0328914 647.556
4.09719 -80.3036 20.4724 24.2956 56.1603 0.0707679 649.218
4.10292 -80.1936 20.2196 23.4724 54.9123 0.059117 634.133
4.10865 -80.4128 20.4316 23.4658 56.2723 0.0374383 648.654
4.11439 -79.7744 20.056 23.5287 55.0408 0.0324212 628.702
4.12012 -80.0128 20.226 22.9797 54.0426 0.0532017 631.753
4.12585 -79.8116 20.172 23.7076 53.2294 0.0568936 626.526
4.13159 -79.4944 20.0776 23.3133 53.1491 0.0601707 622.7
4.13732 -79.0448 19.726 23.2383 53.7158 0.0206783 611.354
4.14305 -79.2512 20.3158 22.9262 53.0961 0.0719238 632.712
4.14879 -78.7744 19.9814 22.8913 53.0586 0.0479334 619.385
4.15452 -79.084 20.0734 23.1599 52.9451 0.0533391 622.903
4.16025 -78.8696 19.6724 22.9204 51.3755 0.0441813 600.738
4.16599 -79.1336 19.9512 22.8387 53.6373 0.038288 621.502
4.17172 -78.8228 20.0094 22.1205 52.144 0.0642513 617.906
4.17745 -78.2944 19.7246 22.1855 51.3777 0.0501159 603.688
4.18319 -78.49 19.7538 22.6508 52.5727 0.0221857 610.134
4.18892 -77.8608 20.0854 22.3777 54.0411 0.0306912 629.797
4.19465 -78.2624 19.9822 22.161 52.5872 0.0512947 619.873
4.20039 -78.226 19.619 22.6955 51.2502 0.0555602 600.176
4.20612 -77.7216 19.8198 22.1881 50.32 0.0670667 604.476
4.21185 -78.0056 19.808 22.3225 52.0111 0.0286728 611.42
4.21759 -77.474 19.6044 21.9608 51.5369 0.0286554 601.694
4.22332 -77.6292 19.6834 21.9255 51.4843 0.0338591 604.871
4.22905 -77.1956 19.3164 22.0045 48.8879 0.0468716 579.873
4.23479 -77.692 19.5742 21.4651 50.8359 0.0238508 598.428
4.24052 -76.858 19.5754 21.2941 50.202 0.0444358 596.079
4.24625 -77.0848 19.4644 21.747 49.9607 0.0356505 591.009
4.25199 -76.6488 19.5194 21.6001 50.5341 0.026221 595.877
4.25772 -76.7108 19.3298 21.5101 49.1364 0.0281927 582.85
4.26345 -76.9264 19.403 20.7882 49.5837 0.0316574 587.874
4.26919 -75.9152 19.2784 21.033 48.2204 0.0467293 577.518
