T Eprom Mprom Cv Xs Ub M2prom
4.40919 -33.8136 13.129 9.10873 20.666 0.0951419 263.491
4.41779 -33.6416 13.1292 8.89487 20.4113 0.114238 262.549
4.42639 -33.4716 13.0132 9.12474 20.269 0.102812 259.062
4.43499 -33.8908 13.0072 8.89961 20.5778 0.0945308 260.45
4.44359 -33.5148 12.9262 9.07947 20.2251 0.0917103 256.959
4.45219 -33.582 12.991 8.70476 19.9713 0.104203 257.682
4.46079 -33.0856 12.8572 8.6285 19.6409 0.0956305 252.922
4.46939 -33.18 12.9314 8.71614 19.7404 0.0986207 255.448
4.47799 -32.8624 12.8774 8.74903 19.8325 0.0932452 254.637
4.48659 -32.9076 12.8756 8.59081 19.4927 0.105229 253.237
4.49519 -33.1528 12.9346 8.51895 19.5145 0.104511 255.025
4.50379 -33.0344 12.6952 8.48975 19.1464 0.0924281 247.399
4.51239 -32.8324 12.6534 8.4086 18.9728 0.0998978 245.721
4.52099 -32.8664 12.872 8.62001 19.4465 0.105704 253.606
4.52959 -32.7432 12.725 8.42759 18.6086 0.0917931 246.215
4.53819 -32.5916 12.6992 8.40745 18.6876 0.110709 246.078
4.54679 -32.6964 12.8638 8.37858 19.5406 0.0854569 254.324
4.55539 -33.0424 12.7106 8.37096 19.0237 0.0866423 248.22
4.56399 -32.588 12.408 8.32001 18.2048 0.0893019 237.045
4.57259 -32.276 12.6018 8.17966 18.1681 0.0991244 241.88
4.58119 -32.4428 12.5616 8.08143 18.7151 0.0800594 243.531
4.58979 -32.0328 12.4878 8.12674 18.0535 0.0860489 238.807
4.59839 -32.1648 12.5108 8.02174 18.0329 0.102806 239.442
4.60699 -32.1444 12.3498 7.88952 17.9797 0.0841544 235.35
4.61559 -31.8352 12.3908 8.24776 18.1999 0.07338 237.535
4.62419 -32.018 12.2324 7.96972 17.8023 0.0700397 231.953
4.63279 -31.8204 12.4638 7.79703 17.8408 0.110093 237.999
4.64139 -31.8328 12.3186 7.8433 17.6493 0.0872535 233.665
4.64999 -31.5156 12.2864 7.84331 17.8575 0.0745046 233.993
4.65859 -31.7996 12.3438 7.98524 17.6996 0.0888872 234.824
4.66719 -31.6532 12.2794 7.87812 17.5472 0.0847187 232.68
4.67579 -31.632 12.2798 7.62153 17.1922 0.0916973 231.18
4.68439 -31.3504 12.2872 7.86795 17.41 0.0935559 232.53
4.69299 -31.2868 12.1564 7.5797 16.788 0.0869657 226.564
4.70159 -31.106 12.1076 7.63787 16.8707 0.0739264 225.913
4.71019 -31.3368 12.1144 7.60233 17.1089 0.0696479 227.345
4.71879 -31.0752 12.1264 7.49491 16.7691 0.0956062 226.179
4.72739 -30.7228 11.958 7.63191 16.9164 0.0467473 222.964
4.73599 -31.054 12.2008 7.39194 16.4469 0.105709 226.752
4.74459 -30.9616 12.0906 7.54075 16.9071 0.0862956 226.4
4.75319 -30.7968 12.18 7.43949 16.7345 0.0944159 227.894
4.76179 -30.786 11.9702 7.14017 16.5322 0.0613641 222.008
4.77039 -30.7696 11.9138 7.23187 16.2074 0.0701405 219.254
4.77899 -30.6312 12.0276 7.14359 16.0011 0.0889185 221.132
4.78759 -30.6164 11.9728 7.2331 15.9316 0.0917535 219.622
4.79619 -30.706 11.831 7.27367 15.9655 0.0766194 216.546
4.80479 -30.4236 11.9396 7.13312 16.1278 0.0709468 220.045
4.81339 -30.2948 11.9248 6.96718 15.654 0.102973 217.55
4.82199 -30.188 11.7948 7.10793 15.6603 0.0696652 214.631
4.83059 -30.2692 11.9094 7.04745 15.9897 0.0783008 219.073
4.83919 -30.2728 11.8804 7.16869 15.7706 0.0851208 217.461
4.84779 -30.0008 11.7824 7.06679 15.6031 0.0632722 214.466
4.85639 -29.9608 11.5984 7.0428 15.5217 0.0462575 209.902
4.86499 -29.8768 11.8104 6.93041 15.1104 0.0942075 212.998
4.87359 -29.9188 11.712 6.99135 15.3307 0.0632042 211.886
4.88219 -29.6568 11.5776 6.9308 15.0555 0.0634585 207.545
4.89079 -29.798 11.826 7.00705 15.3927 0.0858512 215.137
4.89939 -29.9012 11.692 6.82513 15.1698 0.0783349 211.026
4.90799 -29.3904 11.6654 6.79989 14.9511 0.0781597 209.461
4.91659 -29.5564 11.6148 6.7218 14.7205 0.0822462 207.278
4.92519 -29.5248 11.6414 6.77511 14.8552 0.0648098 208.687
4.93379 -29.3512 11.5302 6.68763 14.8627 0.0693725 206.275
4.94239 -29.3956 11.744 6.64779 14.9298 0.0829702 211.71
4.95099 -29.4 11.5082 6.74621 14.7001 0.0573348 205.219
4.95959 -29.1672 11.6274 6.73789 14.7459 0.0651161 208.33
4.96819 -29.1228 11.6882 6.81393 14.6352 0.0795329 209.324
4.97679 -28.9896 11.5572 6.65842 14.3876 0.0789276 205.173
4.98539 -29.14 11.4602 6.35233 14.2826 0.0861932 202.54
4.99399 -29.208 11.6176 6.4407 14.8107 0.0578853 208.933
5.00259 -29.134 11.5014 6.40101 14.4602 0.0703043 204.62
5.01119 -28.884 11.3666 6.257 14.0989 0.0709873 199.852
5.01979 -28.6944 11.4942 6.36683 14.2845 0.0864501 203.822
5.02839 -28.8612 11.3678 6.23502 13.9443 0.0764207 199.344
5.03699 -28.8208 11.2546 6.3107 14.123 0.0352306 197.804
5.04559 -28.6704 11.3192 6.25805 14.1817 0.050131 199.679
5.05419 -28.5348 11.4796 6.41936 14.2997 0.0692088 204.054
5.06279 -28.5064 11.3412 6.3099 13.8195 0.0701762 198.588
5.07139 -28.4388 11.3474 6.17423 13.8186 0.0606618 198.843
5.07999 -28.418 11.383 6.32813 13.8194 0.0689074 199.775
5.08859 -28.538 11.3294 6.30121 13.9167 0.0591272 199.172
5.09719 -28.2316 11.247 6.1511 13.5108 0.0653158 195.362
5.10579 -28.0192 11.0302 6.02865 13.2703 0.0365242 189.42
5.11439 -28.5328 11.3346 6.18461 13.6905 0.0705918 198.492
5.12299 -28.2116 11.2596 6.14658 13.5136 0.0723052 196.009
5.13159 -28.1524 11.2196 6.18648 13.2536 0.0727953 193.891
5.14019 -28.3604 11.2106 5.95538 13.5626 0.0556723 195.392
5.14879 -27.9352 11.1786 6.01659 13.4283 0.0619853 194.1
5.15739 -27.8444 11.1828 5.93173 13.0753 0.0859584 192.49
5.16599 -27.9124 11.136 5.76009 13.0901 0.0819124 191.634
5.17459 -27.9196 11.214 5.88681 13.1808 0.0721582 193.959
5.18319 -28.0248 11.2372 5.80908 12.9467 0.0978409 193.38
5.19179 -27.702 11.1624 5.96602 13.0874 0.0755014 192.546
5.20039 -27.608 11.0606 5.93509 12.8717 0.0746314 189.275
5.20899 -27.6568 11.085 5.92544 12.914 0.0707483 190.146
5.21759 -27.5756 11.069 5.78121 12.6408 0.081835 188.477
5.22619 -27.7804 11.2478 5.84635 12.9176 0.0787384 194.023
5.23479 -27.5644 11.0124 5.63375 12.6593 0.0756905 187.542
5.24339 -27.4052 11.0372 5.84455 12.8362 0.0467005 189.125
5.25199 -27.2716 11.012 5.7523 12.8591 0.0596426 188.8
5.26059 -27.1272 10.975 5.61513 12.5212 0.0864591 186.32

