T Eprom Mprom Cv Xs Ub M2prom
3.23527 -298.286 48.1348 128.76 404.647 0.0305978 3626.1
3.23871 -298.612 47.4938 125.986 379.169 0.0455563 3483.68
3.24215 -297.812 47.6014 125.71 389.895 0.0492421 3529.99
3.24559 -296.832 47.8402 126.489 388.314 0.0477821 3548.99
3.24903 -297.815 47.8694 127.431 394.956 0.0276019 3574.7
3.25247 -297.068 48.7942 127.464 400.797 0.0595281 3684.45
3.25591 -296.393 47.513 125.108 389.165 0.0322946 3524.57
3.25935 -295.856 47.4892 124.824 374.263 0.053928 3475.08
3.26279 -295.617 47.4402 123.251 374.653 0.0546359 3472.98
3.26623 -294.764 47.3376 126.693 382.501 0.0467453 3490.18
3.26967 -294.292 46.682 125.443 372.033 0.0343643 3395.63
3.27311 -293.474 46.905 128.679 371.823 0.0270382 3417.09
3.27655 -294.633 46.729 120.659 377 0.0400117 3418.86
3.27999 -293.507 46.8784 121.026 373.981 0.0371124 3424.24
3.28343 -292.584 45.994 125.207 358.901 0.0371423 3293.87
3.28687 -291.575 46.2622 125.234 358.779 0.0509448 3319.45
3.29031 -291.444 46.4296 121.834 358.976 0.0511464 3336.85
3.29375 -291.82 46.7866 123.177 368.726 0.0427308 3403.48
3.29719 -291.132 46.2082 122.898 361.059 0.0294658 3325.68
3.30063 -290.452 45.3146 119.583 351.166 0.0301471 3212.48
3.30407 -290.006 45.7212 121.341 363.239 0.00485755 3290.59
3.30751 -289.786 45.7912 119.034 355.814 0.0227337 3273.69
3.31095 -289.236 45.221 118.487 346.716 0.0326278 3192.9
3.31439 -289.177 46.0924 120.369 349.771 0.0492019 3283.78
3.31783 -288.04 45.2886 120.202 346.268 0.038468 3199.91
3.32127 -287.944 45.5108 119.582 342.817 0.0448684 3209.82
3.32471 -287.354 45.1924 120.316 345.326 0.0354534 3190.46
3.32815 -287.851 44.9412 114.866 340.652 0.0134457 3153.45
3.33159 -286.829 44.8084 114.338 331.625 0.0500939 3112.63
3.33503 -286.317 44.8854 121.022 337.224 0.0273849 3139.35
3.33847 -285.682 45.1184 116.068 331.888 0.0589561 3143.67
3.34191 -285.35 44.8458 115.59 337.361 0.0271392 3138.57
3.34535 -285.219 45.1266 119.536 324.801 0.0750686 3122.98
3.34879 -285.319 44.6644 116.239 328.931 0.0307386 3096.43
3.35223 -283.862 44.3788 112.3 325.704 0.0495521 3061.31
3.35567 -283.821 44.768 113.355 318.802 0.0594064 3073.97
3.35911 -283.433 44.0656 112.159 319.681 0.0432261 3015.62
3.36255 -282.654 44.1574 115.425 325.928 0.0198644 3045.82
3.36599 -282.684 43.8518 115.829 324.461 0.0215746 3015.11
3.36943 -282.258 44.2524 111.955 318.581 0.0385209 3031.71
3.37287 -281.842 43.727 111.087 312.284 0.0490823 2965.34
3.37631 -281.542 44.5456 110.019 323.865 0.0450646 3077.78
3.37975 -280.936 42.7484 111.333 300.312 0.039813 2842.4
3.38319 -281.194 43.5192 114.811 318.691 0.0117543 2972.11
3.38663 -280.434 44.1964 110.853 315.146 0.0614203 3020.6
3.39007 -279.651 43.827 112.628 313.797 0.051065 2984.6
3.39351 -279.742 43.3984 112.134 304.268 0.0362123 2915.96
3.39695 -279.678 43.0908 108.973 304.708 0.0426637 2891.89
3.40039 -278.93 42.961 105.968 304.104 0.0291034 2879.72
3.40383 -278.224 43.317 110.274 308.99 0.0328623 2928.11
3.40727 -277.713 43.7284 110.039 312.361 0.0186068 2976.47
3.41071 -277.373 42.836 105.769 304.466 0.020584 2873.37
3.41415 -277.463 42.9194 108.567 305.273 0.0375016 2884.32
3.41759 -277.723 43.6824 109.461 310.655 0.0518624 2969.84
3.42103 -276.398 43.077 106.675 296.459 0.0635937 2869.82
3.42447 -276.38 42.9312 108.042 291.645 0.059947 2841.82
3.42791 -275.127 42.3664 107.025 295.054 0.00828864 2806.33
3.43135 -275.747 43.2724 106.811 304.181 0.0230332 2916.25
3.43479 -274.982 42.3816 110.009 299.392 0.0170409 2824.55
3.43823 -274.373 41.8072 103.412 288.951 -0.00573123 2741.32
3.44167 -274.344 42.3102 103.625 293.203 0.041616 2799.26
3.44511 -273.606 42.0986 106.52 285.649 0.0422469 2756.38
3.44855 -273.265 41.4698 104.744 283.654 0.0292703 2697.94
3.45199 -273.321 41.8862 104.468 281.294 0.035493 2725.47
3.45543 -271.992 41.5004 102.579 280.665 0.0192873 2692.1
3.45887 -272.984 41.7304 104.773 273.793 0.0431935 2688.44
3.46231 -271.64 41.2112 104.082 274.047 0.0311633 2647.2
3.46575 -271.391 42.421 105.959 285.828 0.051662 2790.15
3.46919 -271.217 41.8118 104.709 278.795 0.0243931 2715.42


