T Eprom Mprom Cv Xs Ub M2prom
4.02247 -57.97 17.9096 17.4065 41.8135 0.0965676 488.947
4.02935 -57.8576 17.5442 17.702 41.5436 0.0622225 475.192
4.03623 -57.5092 17.613 17.6378 42.1151 0.0740446 480.204
4.04311 -57.684 17.5374 16.9299 39.7572 0.0935775 468.303
4.04999 -57.5188 17.5998 17.5902 40.5531 0.0854676 473.992
4.05687 -57.4384 17.7374 17.3425 41.3153 0.1049 482.226
4.06375 -57.0168 17.4104 17.0977 41.272 0.0772639 470.841
4.07063 -56.9528 17.4834 17.2984 40.0986 0.0902671 468.896
4.07751 -56.9612 17.3608 16.4836 38.7755 0.0938623 459.505
4.08439 -57.0408 17.517 16.8556 40.1952 0.0846239 471.018
4.09127 -56.664 17.568 17.1427 40.4289 0.0831929 474.04
4.09815 -56.7128 17.3728 16.4347 39.3291 0.082123 462.99
4.10503 -56.4064 17.1234 16.7511 38.4329 0.0742342 450.979
4.11191 -56.5824 17.2948 16.804 39.3477 0.0719914 460.904
4.11879 -56.3748 17.271 16.6226 38.9655 0.0836036 458.778
4.12567 -56.0336 17.122 16.3882 39.1486 0.0627662 454.677
4.13255 -55.9676 17.1684 16.4721 38.6481 0.0798273 454.469
4.13943 -55.8968 17.3922 16.244 39.2721 0.0834002 465.052
4.14631 -55.8024 17.1884 15.9629 38.0681 0.0888304 453.283
4.15319 -55.3304 16.8284 16.3924 37.635 0.0493958 439.5
4.16007 -55.6832 17.1282 16.1893 38.9874 0.0498771 455.565
4.16695 -55.4136 16.9554 16.0957 37.0012 0.0643482 441.668
4.17383 -55.3228 16.935 16.234 36.5839 0.0916998 439.489
4.18071 -55.1124 16.8934 15.8052 36.3043 0.0687261 437.164
4.18759 -54.9176 16.6084 16.1005 36.7626 0.0511562 429.786
4.19447 -55.0524 16.6716 15.8474 36.2982 0.0558392 430.194
4.20135 -54.77 16.9762 15.7399 37.3317 0.0698825 445.035
4.20823 -54.682 16.6372 15.6248 35.9523 0.0663733 428.092
4.21511 -54.5564 16.7934 15.4421 35.8709 0.0686442 433.218
4.22199 -54.5448 16.4332 15.3935 34.6935 0.0689477 416.526
4.22887 -54.466 16.6716 15.107 35.6255 0.0692726 428.598
4.23575 -54.1724 16.5114 15.15 34.564 0.0821243 419.031
4.24263 -54.1388 16.6542 15.1614 35.1029 0.080614 426.291
4.24951 -54.2152 16.6428 14.9588 34.9035 0.0835014 425.306
4.25639 -53.7632 16.396 14.8778 34.2593 0.076073 414.65
4.26327 -53.9744 16.4996 14.9682 34.5902 0.0623274 419.704
4.27015 -53.6248 16.4086 14.7963 33.9926 0.0614046 414.396
4.27703 -53.7712 16.319 14.9102 33.7888 0.0729499 410.825
4.28391 -53.3344 16.2822 14.7223 34.0777 0.0661108 411.096
4.29079 -53.4652 16.4646 14.6579 33.7704 0.0787765 415.984
4.29767 -53.0984 16.2044 14.7819 33.2781 0.0702478 405.601
4.30455 -53.1708 16.0392 14.5327 33.571 0.0376389 401.764
4.31143 -53.2272 16.2492 14.423 33.2835 0.063608 407.536
4.31831 -52.958 16.0516 14.2036 32.8702 0.0561352 399.598
4.32519 -52.944 16.25 14.8095 33.0943 0.0712919 407.202
4.33207 -52.872 16.3496 14.6092 32.5504 0.0847715 408.32
4.33895 -52.6608 16.1028 14.4052 32.5605 0.0669398 400.578
4.34583 -52.4108 15.9166 14.1728 32.3122 0.0563951 393.761
4.35271 -52.504 16.074 14.2503 32.7934 0.0710569 401.114
4.35959 -52.322 16.0206 14.134 32.2232 0.062198 397.14
4.36647 -52.0136 15.9118 14.2125 31.8007 0.07211 392.042
4.37335 -51.6636 16.0524 14.1242 32.2385 0.063981 398.67
4.38023 -52.0428 16.0716 13.7089 31.5123 0.0854297 396.327
4.38711 -52.3328 16.0072 13.7544 32.1703 0.0636637 397.365
4.39399 -51.902 16.1194 14.0202 32.7574 0.0534959 403.771
4.40087 -51.7596 15.8156 14.3014 31.3485 0.0484729 388.094
4.40775 -51.9224 15.8532 13.48 30.6049 0.0897941 386.222
4.41463 -52.0164 15.8532 14.0611 31.5464 0.0580045 390.59
4.42151 -51.4632 15.7816 13.2511 30.1751 0.0705618 382.478
4.42839 -51.0368 15.8952 13.6157 31.1807 0.0554282 390.738
4.43527 -51.252 15.6306 13.6115 30.3724 0.0442039 379.025
4.44215 -51.1068 15.8246 13.4265 30.7244 0.0550871 386.9
4.44903 -50.8996 15.6618 13.11 29.2232 0.0843195 375.307
4.45591 -50.9464 15.7354 13.0907 29.8642 0.0736999 380.675
4.46279 -50.8384 15.7654 13.4174 30.2844 0.0697061 383.7
4.46967 -50.674 15.55 13.4469 29.8186 0.0563494 375.082
4.47655 -50.6656 15.5704 13.0515 29.1906 0.0698311 373.11
4.48343 -50.6852 15.522 13.2615 29.7264 0.0604656 374.209
4.49031 -50.4692 15.5232 13.2179 29.8935 0.038889 375.201
4.49719 -50.312 15.4498 13.3731 29.2256 0.0536662 370.129
4.50407 -50.3204 15.4796 12.964 29.2171 0.065639 371.214
4.51095 -50.5052 15.5562 13.1604 29.5445 0.0573744 375.269
4.51783 -50.1916 15.3988 12.7673 28.8282 0.0435121 367.364
4.52471 -50.4096 15.4484 12.7839 28.7843 0.050232 368.894
4.53159 -49.886 15.3854 12.8664 28.1034 0.0761208 364.064
4.53847 -49.7996 15.5156 12.8388 29.091 0.0678313 372.762
4.54535 -49.7828 15.414 12.768 28.1349 0.0697155 365.474
4.55223 -49.8908 15.489 12.7531 28.6691 0.058454 370.417
4.55911 -49.554 15.048 12.6287 27.6888 0.0405965 352.678
4.56599 -49.3752 15.3514 12.6637 28.5507 0.0404455 366.028
4.57287 -49.4796 15.4212 12.6681 27.6477 0.0768705 364.242
4.57975 -49.2748 15.3556 12.6014 28.4973 0.0490262 366.305
4.58663 -49.2832 15.2848 12.4124 27.4573 0.0641719 359.562
4.59351 -49.68 15.2876 12.6938 27.799 0.0511289 361.406
4.60039 -49.1496 15.291 12.4489 28.4084 0.0517018 364.504
4.60727 -48.684 15.2872 12.6864 27.391 0.0671824 359.896
4.61415 -49.2536 15.4254 12.2969 28.6196 0.0429797 369.998
4.62103 -49.332 15.4856 12.1901 28.0833 0.0648112 369.578
4.62791 -48.8132 15.1676 11.9701 27.5452 0.0601992 357.533
4.63479 -48.44 15.02 12.2157 26.6373 0.0632579 349.058
4.64167 -48.4868 15.2252 12.3322 27.7145 0.0505753 360.448
4.64855 -48.5172 15.1494 11.8259 27.3445 0.0548167 356.616
4.65543 -48.3808 14.9142 11.8961 26.2077 0.0603225 344.441
4.66231 -48.4108 15.078 11.9015 26.9128 0.0616869 352.822

